,adId,address,province,latitude,longitude,rent,utilities,description,Furnished,Bathrooms,Bedrooms,For Rent By,Pet Friendly,laundry,elevator,parking,balcony,storage,dishwasher,wheelchair_accessibility,building_access
10,1513929430.0,"K1N6S9, Canada",ontario,45.4255345,-75.6767485,900.0,True,I’m looking to sublet my room! I am subletting so that the apartment stays rent controlled :) it’s one bedroom in a two bedroom apartment. It can come furnished (can send pictures of the furniture). Located in Sandy Hill (chapel & Osgoode). Laundry is coin in the building. All utilities and wifi included! Females preferred,Yes,,,,Yes,,,,,,,,
11,1513927394.0,", Ottawa K2G3G7 ON, Canada",ontario,45.34711779999999,-75.75707249999998,680.0,False,"Available for August 1st or September 1st. Furnished Room For Rent All-Inclusive No Bills to you just your rent.

Looking for quiet respectable person to rent a furnished Room, Excellent house location, Close to everything, no car needed, 5-10 min walking distance to everything you might need. Excellent bus transit. Centrally-located within the city, wherever you are going: Downtown Ottawa, Nepean, Kanata, Orleans..


▶ 3 Rooms available: Regular size room from 680$ to bigger Bedrooms for 730$ and 740$.

▶ Only 20 min bus ride to Carleton University, 30 min bus to Ottawa University.

▶ 10 min walk to the grocery store: Loblaws, Restaurants, Starbucks, Tim’s, and McDonald’s, Subway, Pizza and so many more, you dont even have to have a car to live around here.


== Key Features ==

• Newly renovated apartment.

• All-Inclusive: Electricity, Water, Heat, Unlimited high speed wireless Internet, Central AC.

• Kitchen with lots of cupboard space and appliances: stove, fridge, toaster, microwave.

• Room includes: bed with with mattress, desk and chair and a closet.

• FREE In-Suite Laundry center in the unit at no charge just bring your detergents.

• Nearby trail for Biking and Walking.

• Good neighborhood, convenient and super close to everything.


• Strictly non-smoking home, No Smoking of anykind, No Vaping, No Drugs, No Parties or loud music.

• 3 Bathrooms shared between all tenants equally.

• 12 Months Lease as usual.

• Credit Check & References Required.

• First and Last month rent required.

• Roommates are looking for Students or Young professionals Only, 1 Person per room.


Questions or would like a showing?

For fast response, reply to the ad with your questions and I will get back to you fast or call: (613) 366-9195",Yes,,,,,,,,,,,,
12,1513927088.0,"Ottawa, ON K1V 6W3, Canada",ontario,45.3681,-75.65723,530.0,False,"Furnished basement room for rent in southkeys walk-in distance to Greensboro bus and train station. All inclusive hydro, heat, water, WiFi. Walking distance to southkeys shopping center, Walmart, home Depot, Bank st. Bus 6 Bank st to downtown. Prefer students and full time workers. Shared 2 bathroom and kitchen. No smokers, no drugs/party, no weeds/420, no pets.
First and last months require before moving.

Please answer:
Work occupation? Or Student and program?
Age/gender?
What substance you smoke or not?
How long you want to rent for?",Yes,,,,No,,,,,,,,
13,1513926926.0,"Ottawa, ON K1N7R8, Canada",ontario,45.4271666,-75.68219090000001,630.0,True,"Looking for a roommate in a 2 bedroom apartment in Sandy Hill from August 1st to December 25th. Must be either a student or a professional. Room is all included (Hydro, Heat, Wi-fi, Laundry, Dryer), and it is furnished with a double bed, a large desk, a chair and a drawer. The kitchen has all utilities needed. It is 5 minutes walk to the University of Ottawa and also 5 minutes walk to Loblaws.",Yes,,,,No,,,,,,,,
14,1513926627.0,", Ottawa K1V 9P9 ON, Canada",ontario,45.3556231,-75.6463624,575.0,True,"BRAND NEW LISTING!


This newly renovated 4 bedroom custom home in a quiet and established neighbourhood


Home is located Near Bank/Hunt Club (K1V 9P9), 15 min to Carleton University (bus/o train)


A grocery store right across the street! 10 min walk to Wal-Mart, Loblaw’s,restaurants, Starbucks, Tim’s, and McDonald’s.


This home features a new Ikea kitchen, with 2 fridges, 2.5 baths, and Hardwood floors throughout.


Upgraded baths, carpet, paint. Its like a new home!


A large 12X13 2nd floor rooms furnished with double bed, desk, chair, nightstand, and new Ikea Dresser.

Share home with 3 males (ages 20,21,23) Both going to Carleton University. They are mature, quiet and respectful.


Completely non-smoking home with no pets, no parties, no drugs and no loud music.

Rent includes: All utilities (heat, hydro, water), on site laundry, Fast high speed Internet with unlimited downloads, furnishings. Parking: If needed, extra monthly fee


Take a video tour. Watch videos below!


Video of 12X13 room: (1 min)

https://www.youtube.com/watch?v=ycF2xs1KdDQ


Video of Home (2 min)

https://www.youtube.com/watch?v=YyeFuF_h3OQ&t=6s


Interested? Tell me more about yourself by answering my 5 minute questionnaire: www.OttawaRoomSurvey.ca


More questions or would like a showing?

For fast response, Text ad id “34NEW” to 613-916-6959 Look forward to hearing from you!


Have A great day!",Yes,,,,No,,,,,,,,
15,1505746064.0,"975 woodroffe, Ottawa, ON, K2A 3X7",ontario,45.363040000000005,-75.7688287,640.0,True,"<p><b>3 Female Roommates Needed in Huge 7 Bedroom Furnished House.</b></p><p>Available for immediate or September 1 move-in</p><p>All female roommates in this house but Smart Living does have rental options for male tenants next door in a different house.</p><p><b>Pictures are of the exact house. Yes they are accurate !</b></p><p><b><br /> Email us for a virtual tour link ! It will let you walk through the whole house online !<br /> <br /> We use E-Signature documents that make renting online super easy !</b></p><p>15 minute walk to Algonquin College and 10 Minute drive to Carleton U.<br /> <br /> Our Fully furnished suites are move-in ready. Just bring your suitcase and your bedding.</p><p><b>Lease Amounts Include the Following Services:</b></p><ul><li>Fully Furnished with Modern Pieces (Pictures are of exact suites and furniture)</li><li>Heat, Water, Wifi Included</li><li>Hydro $10.00/ month/ person</li><li>Central Air Conditioning</li><li>Building Wide Unlimited High-Speed WIFI</li></ul><p><b>Our locations Includes the following Features:</b></p><ul><li>Fully Furnished</li><li>In-Suite Laundry</li><li>Modern Kitchens with Granite Counter Tops, Stainless Steel Appliances and Gas Stove</li><li>Hardwood Floors</li><li>Extra Large Windows</li></ul><p><b>Please contact us via email through this listing or visit our website to book a online viewing.</b></p><p></p>",Yes,,,,No,,,,,,,,
16,1505770961.0,"975 woodroffe, Ottawa, ON, K2A 3X7",ontario,45.363040000000005,-75.7688287,640.0,False,"<p>Co-Living Furnished All-Inclusive Living Experience<br /><br />Pictures shown in listing are of the exact apartment available.</p><p>15 minute walk to Algonquin College and 10 Minute drive to Carleton U. Algonquin College bus stop across the street.<br /> <br /> Our Fully furnished suite are move-in ready with just a suitcase and your bedding.</p><p>7 bedroom suites with high ceilings, 3 bathrooms, a balcony, brand new appliances and open kitchen and living room looking for roommates !<br /><br /></p><p>Lease Amounts Include the Following Services:</p><ul><li>Fully Furnished with Modern Pieces (Exact Pictures in Listing)</li><li>Heat, Water, Wifi Included</li><li>Central Air Conditioning</li><li>Building Wide WIFI</li></ul><p>Our location Includes the following Features:</p><ul><li>Fully Furnished</li><li>In-Suite Laundry</li><li>Modern Kitchens with Granite Counter Tops, Stainless Steel Appliances and Gas Stove</li><li>Laminate Floors</li><li>High Ceilings</li><li>Extra Large Windows</li></ul><p><b>Please contact us via email through this listing. If you would like a virtual tour or in person tour let us know!</b></p>",Yes,,,,No,,,,,,,,
17,1507042636.0,"173 Henderson, Ottawa, ON, K1N 7P7",ontario,45.4220424,-75.6786949,725.0,False,"<p><b>Smart Living Properties 173 Henderson Avenue - Fully furnished, all inclusive living - close to UOttawa Sports Complex and King Arthur Bus Routes</b></p><p>This upper and lower, 2 floor unit offers all inclusive, furnished student living, within a 4 minute walk to campus for a group of 13. The unit comes with fully furnished bedrooms, living rooms and dining areas, including WiFi, so all you need in your computer and suitcase.<br /><br />The unit offers a co-living environment for groups and studens seeking accommodation for the upcoming term. It is best suited for students seeking a co-living experience close to campus and among friends. Prices average $725/group member.<br /><br />This unit comes fully equipped with the following features:<br /><br />- Modern kitchens with granite countertops<br />- Stainless steel appliances - Three fridges, stove, hot plate, two microwaves and two dishwashers<br />- Central AC and Heat<br />- Dedicated unit router - WiFi internet<br />- Fully furnished living rooms including two sofas, with addditional seating and dining options<br />- Fully furnished bedrooms which include a double or single bed frame, mattress, desk, chair, closet/wardrobe and select night stands<br />- Rear patio<br />- Free in unit laundry<br /><br />173 Henderson is just a block away from the the Sports Complex, campus gym, Father and Sons and other dining options located in Sandy Hill. For those of you who want to get inside campus as soon as possible in the winter, this is the best option.</p><p><strong>Please Message us through this listing for more information or to find out how to book a tour.</strong><br /><br /><strong>You can also visit us athttps://www.smartlivingproperties.ca/rental-options to view the details and book a virtual viewing.</strong></p>",Yes,,,,No,,,,,,,,
18,1513923391.0,"112 Osgoode St, Ottawa, ON K1N 6S2, Canada",ontario,45.42366430000001,-75.6812195,750.0,True,"SUMMER SALE / AUGUST 1ST / SPACIOUS ROOM / AIRCONDITIONED / FULLY FURNISHED / MODERN RENOVATIONS THROUGHOUT / HIGH-QUALITY FLOORING / LED TV & LEATHER COUCH


Both bedrooms available for August 1st in this renovated and spacious 2 bedroom apartment across the street from the uOttawa Campus - perfect for any student looking for a great spot that's super close to the University of Ottawa!


This gorgeous apartment features high-quality laminate flooring, huge living room, large bathroom with shower/bathtub and a modern kitchen.


All utilities are included, as well as High Speed Internet and bedroom/common area furnishings.


Spirited Atmosphere – located above landmark Father’s and Sons Restaurant – grab a bite in between classes at this fantastic family operated eatery!


Room 1 - $750 (reduced from $800 until September 2020) - available August 1st

- Huge room off of living room beside one other room

- Large Window

- Nicely furnished with matching double bed, nightstand, desk & chair


Room 2 - $750 (reduced from $800 until September 2020) - available August 1st

- Huge room off of living room beside one other room

- Large Window

- Nicely furnished with matching double bed, nightstand, desk & chair

- Large closet


Exceptional Convenience – the rooms enjoy superb access to many amenities; Mac’s, 3-Brother’s Shawarma, Ben’s Books and Lava Java Laundry House are all right next door! The ByWard Market and Rideau Centre are both under a 10 minute walk and with a bus stop right outside your door, public transit is a breeze!


First and last months rent + references required. Upper year/Masters students and young professionals preferred!


Call, text or email Marcos at (613) 501-2644 today for further information or to arrange a viewing!",Yes,,,,No,,,,,,,,
19,1513923330.0,"Donald St, Ottawa, ON, Canada",ontario,45.428082,-75.65171590000001,595.0,False,"Bright , super large private 1 bedroom in a 4 bedrooms apt will be available Aug 1st or Sep 1st.
Roommates are 2 males 1 female student and very quiet!

***Multiple locations are available with in walking distance to OttawaU and Downtown...
***one Block away from 24 Hours Loblaws for Groceries.
***Only students & professional with the proof of registration and reference.

***large rooms $595 all inclusive accept hydro .
***parking $95 per month
Please only text or email at ‪(613)2550933‬",Yes,,,,,,,,,,,,
20,1513922275.0,"169 Lees Ave, Ottawa, ON K1S 5L5, Canada",ontario,45.415526899999996,-75.67207690000001,700.0,False,"I am looking for a roommate with a month to month agreement starting in August and chance to move in anytime before August. There apartment is furnished except for the bedroom for rent. I'm a 25 year old student male, love travelling and very I am outgoing. Looking for a student (male or female). Great location - Lees Avenue which is very close by to the University of Ottawa (O-train, OC Transpo bus stops, and fast food). Hydro, heat, Internet and water is included in the rent cost. Parking is not available (there is a 80$ parking fee spot). Laundry is within the building but not inside the unit. Please do not hesitate to contact if you have any other questions. Hope to hear from you, thanks!",No,,,,Yes,,,,,,,,
21,1513922216.0,", Ottawa K2G3G7 ON, Canada",ontario,45.34711779999999,-75.75707249999998,680.0,False,"Available for August 1st or September 1st. Furnished Room For Rent All-Inclusive No Bills to you just your rent.

Looking for quiet respectable person to rent a furnished Room, Excellent house location, Close to everything, no car needed, 5-10 min walking distance to everything you might need. Excellent bus transit. Centrally-located within the city, wherever you are going: Downtown Ottawa, Nepean, Kanata, Orleans..


▶ 3 Rooms available: Regular size room from 680$ to bigger Bedrooms for 730$ and 740$.

▶ Only 20 min bus ride to Carleton University, 30 min bus to Ottawa University.

▶ 10 min walk to the grocery store: Loblaws, Restaurants, Starbucks, Tim’s, and McDonald’s, Subway, Pizza and so many more, you dont even have to have a car to live around here.


== Key Features ==

• Newly renovated apartment.

• All-Inclusive: Electricity, Water, Heat, Unlimited high speed wireless Internet, Central AC.

• Kitchen with lots of cupboard space and appliances: stove, fridge, toaster, microwave.

• Room includes: bed with with mattress, desk and chair and a closet.

• FREE In-Suite Laundry center in the unit at no charge just bring your detergents.

• Nearby trail for Biking and Walking.

• Good neighborhood, convenient and super close to everything.


• Strictly non-smoking home, No Smoking of anykind, No Vaping, No Drugs, No Parties or loud music.

• 3 Bathrooms shared between all tenants equally.

• 12 Months Lease as usual.

• Credit Check & References Required.

• First and Last month rent required.

• Roommates are looking for Students or Young professionals Only, 1 Person per room.


Questions or would like a showing?

For fast response, reply to the ad with your questions and I will get back to you fast or call: (613) 366-9195",Yes,,,,,,,,,,,,
22,1513920943.0,"80 Henderson Ave, Ottawa, ON K1N 7P4, Canada",ontario,45.42390020000001,-75.6806557,675.0,True,"SUMMER SALE / AUGUST 1ST / SEPTEMBER 1ST / 1 MINUTE WALK TO UOTTAWA / DOUBLE BED / MODERN RENOVATIONS / NEW BATHROOM AND KITCHEN / INCLUSIVE / BRIGHT AND SPACIOUS / WALK, BUS or BIKE EVERYWHERE!


The Ideal location for students of uOttawa! Recently renovated with a modern look - very convenient access to amenities.


One bedroom remaining for August 1st and another for September 1st in this beautiful apartment in the core of Sandy Hill - under a 2 minute walk to the University of Ottawa, 5 minutes to the ByWard Market and 10 minutes to Parliament.


This fabulous, updated apartment features recently replaced laminate flooring, kitchen cupboards, countertops, sinks, shower, fixtures and much more! The common area comes furnished with a leather couch, an LED TV and glass dining table in addition to a stocked kitchen with supplies, such as pots, pans, dishes and utensils.


Room 1 - $675 - available September 1st

- Nicely sized room with matching furniture set (single bed, desk, nightstand)

- Space conscious closet with integrated shelf

- Radiator heating


Room 2 - $650 (reduced $50 until September 2020) - no longer available

- Nicely sized room with matching furniture set (single bed, desk, nightstand)

- Space conscious closet with integrated shelf

- Radiator heating


Room 3 - $700 (reduced $50 until September 2020) - available August 1st

- Unique layout with big bright window and great view

- Matching furniture set (single bed, desk, nightstand)

- Adjustable electric baseboard heating in room


Room 4 - $750 (reduced $50 until September 2020) - no longer available

- Large room with big bright window

- Matching furniture set (double bed, long desk, nightstand)

- Adjustable electric baseboard heating in room


Located next to Mac's Convenience Store, 3Brothers Shawarma and Fathers and Sons Restaurant, this is definitely the most convenient spot in Sandy Hill!


Rent includes all utilities (heat, hydro and water) as well as Unlimited High Speed Internet!


First and last months rent + references required. Upper year/Masters students and young professionals preferred!


Text or email Marcos at (613) 501-2644 today to arrange a viewing!",Yes,,,,No,,,,,,,,
23,1513920055.0,"2054 Navaho Dr, Ottawa, ON K2C 0V4, Canada",ontario,45.3599424,-75.75769100000001,570.0,True,"One cozy bed room in a house is available for rent on August 1st. It is located in a quiet neighborhood, all amenities are near by, walking distance to AC, quick access to Queensway from both Woodroffe and Maitland. Furniture, water, hydro, heating and high speed internet, utilities are included. The rate is 570$/month . must see in person. viewing appointment is required, tenants (basically male) no smoke, clean and no alcohol are welcome",Yes,,,,No,,,,,,,,
24,1513920001.0,"452 Nelson St, Ottawa, ON K1N 7S8, Canada",ontario,45.4222469,-75.6780964,650.0,False,"SUMMER SALE / AUGUST 1ST / SPACIOUS ROOM / FULLY FURNISHED / FREE LAUNDRY & WiFi / LARGE KITCHEN / BACKYARD AND DECK + BBQ / BIG CLOSETS


Perfect for students of uOttawa, the Cordon Bleu or mature young professionals!


One room remaining in a spacious three-story home on Nelson St! Available August 1st.


The house is under a 5-minute walk to the University of Ottawa, Le Cordon Bleu and the OC Transpo transitway (accessed by Campus Station or King Edward). Located in the heart of Sandy Hill, just across the street from the Sandy Hill Community Center, you can't find a location better than this!


10 minutes walk to the Rideau Centre, along with several grocery stores (Loblaws, etc.) and all the amenities you could possibly require, including the ByWard Market, Rideau Canal and Parliament buildings!


Room 1 - $700 - no longer available

- Large room on the second floor of the house

- Furnished with matching desk, nightstand and twin bed

- Comfortable closet


Room 2 - $700 - no longer available

- Sizeable room on the second floor of house

- Furnished with matching single bed, desk and nightstand

- Large closet with built in lighting and shelving


Room 3 - $650 (reduced from $700 until September 2020) - Available August 1st

- Large room on the third floor of the house

- Furnished with beautiful twin bed, spacious corner desk and nightstand

- Sizeable closet with cedar lining


Rent includes all utilities (Enbridge, hydro, water, etc.) as well as Unlimited High Speed Internet. Washer/dryer in the basement for use free of charge .


Prefer biking? The house is a BIKER'S PARADISE (according to Walkscore.com)! Commute on your bike to anywhere in the downtown core with ease.


The entire house is furnished, including a big living room with leather couches, a dining room with a dining set, a massive, fully equipped kitchen and a bright sunroom leading out to the backyard and deck. The kitchen is fully stocked with plates, pots and utensils as well as a fridge, stove, dishwasher, microwave, toaster and coffee maker (additional items available on request).


First and last months rent + references required. Upper year/Masters students and young professionals preferred!


Don't miss out on this unique opportunity to rent a gorgeous room right next to uOttawa and Le Cordon Bleu!


Text or email Marcos today to arrange a viewing! (613) 501-2644",Yes,,,,No,,,,,,,,
25,1513919551.0,"80 Henderson Ave, Ottawa, ON K1N 7P4, Canada",ontario,45.42390020000001,-75.6806557,700.0,True,"SUMMER SALE / AUGUST 1ST / SEPTEMBER 1ST / 1 MINUTE WALK TO UOTTAWA / MODERN / INCLUSIVE / BRIGHT AND SPACIOUS / WALK, BUS or BIKE EVERYWHERE!


Great location for students of uOttawa and young professionals! Feel the breeze in your hair as you walk to class or the main artery of the transitway in 10 minutes or less!


One bedroom for August 1st and another for September 1st in this gorgeous 3-bedroom apartment in the heart of Sandy Hill - less than a 2 minute walk to the University of Ottawa and nearest public transit stop, 5 minute walk to the transitway for access anywhere in the city and 10 minute walk to the Byward Market and Rideau Shopping Centre.


This beautiful apartment expresses a modern vibe embracing you in a new age life. Start your day out right waking up to the hustle and bustle of fellow students and/or young professionals heading out for the day invigorating you with ambition while you calmly collect yourself in your private sanctuary.


Common areas are furnished with couch(s), coffee/end tables, entertainment unit, television among many more miscellaneous items. Kitchen to be fully stocked with supplies to make your at-home dining experiences convenient and enjoyable.


Room 1 - $700 - Available September 1st

- Comfortably sized room with matching furniture set (single bed, nightstand, desk)

- Spacious recessed closet flooded with natural light from adjacent window

- Radiator heating


Room 2 - $650 (reduced $50 until September 2020) - available August 1st

- Sizeable room with matching furniture set (single bed, nightstand, long desk)

- Large closet with room for some storage

- Radiator heating


Exceptional Convenience – the rooms enjoy superb access to many amenities; Mac’s, 3-Brother’s Shawarma, Ben’s Books and Lava Java Laundry House are all right next door!


Rent includes all utilities (heat, hydro and water) as well as Unlimited High Speed Internet!


First and last months rent + references required. Upper year/Masters students and young professionals preferred!


Call or text Marcos at (613) 501-2644 today to arrange a viewing!


*Some pictures shown may not be of advertised unit and are for reference purposes only*",Yes,,,,No,,,,,,,,
